,UniqueID,Product ID,Product Name,Reviews Text,Rating Stars ,Sentiment_Score,Sentiment,recommendation
124,125,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I have been using this mobile for the last 6 days and overall I am very Happy with this mobile 1 Design: The design is very eyecatching and, feels very good and confident to hold in hand2 Camera: Camera set up is really awesome and best in this segment I was impressed with the night photography The best cameras 3 Screen: Very impressive screen, eye comfort, and curved screen gives a very unique look to the phone 4 Battery: Battery back is good for one full day by keeping the internet all the time on I especially want to talk about a 125W charger which really charges mobile in less time I am really happy with this mobile and recommend buying it",5,0.9997808337211609,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I have been using this mobile for the last 6 days ..."
125,126,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Just received my moto edge 50 pro yesterday Look wise mobile is very goodAll accessories were in the box, although the back cover is kind of useless The 125W charger is charging mobile fast as advertised by motoAs of now the performance looks great Camera is great specially front camera Colors are quite realisticI've given 4 star as of now, will update my review after few weeks of use",4,0.9262174367904663,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Just received my moto edge 50 pro yesterday Look w..."
126,127,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","The beautiful beast is hereWell, Moto has just nailed it The first impressions are so goodBeautiful:1 The phone looks gorgeous in the hand2 Its slim and Bezelless curved display makes it look ultra premium3 The back of the phone has got a velvet finish which makes it Scratch proofBeast:1 The battery is insane It lasted for 15 days easily for me with hotspot on and heavy usage Moreover it charges completely in 30 min with the 125W charger given with the 12gb variant2 The performance is as smooth as my girlfriend's skin3 The camera details are crazy Here's Einstein (my dogbaby and TailBlaze cofounder) in the photo The setting was lowlight but the details are crazy4 Wireless charging worked pretty smooth in my car and the speaker is insanely loud and clear5 Network reception is great tooI mean this is the best phone I have ever put my hands on in this price range out of the 100 phones I have reviewedKudos to Team Moto",5,0.9533663988113403,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: The beautiful beast is hereWell, Moto has just nai..."
127,128,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Very nice camera,5,0.9998680353164673,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Very nice camera..."
128,129,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Light weight, premium design and great camera",5,0.9998630285263062,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Light weight, premium design and great camera..."
129,130,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Very Good Camera, Very fast charging speed but battery is little bit on lower side but enough for normal user Nice design and very comfortable feel in hand Over all good phone",4,0.9986771941184998,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Very Good Camera, Very fast charging speed but bat..."
130,131,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Overall very decent product Great work by Motorola team Camera, display, design is very good One can definitely go for buying it Only observation is while charging with 125 watt charger,phone gets really heated up Rest is fine Ask me in case of any query",4,0.99837327003479,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Overall very decent product Great work by Motorola..."
131,132,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)", osm,5,0.9950666427612305,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said:  osm..."
132,133,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Super camera Love you moto,",5,0.9998021721839905,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Super camera Love you moto,..."
133,134,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",The camera is unbeatable It's like you are buying a DSLR in just 35 k Processor is up to the mark Battery backup is also good It captures millions of colors and gives aesthetic pictures,5,0.9992608428001404,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: The camera is unbeatable It's like you are buying ..."
134,135,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Having issue with the double back tap option in the phone, it does not work most of the time Apart from the had few issues with the performance, overall a decent phone Anyone else having an issue with the double back tap (Quick launch) feature?",3,0.9996021389961243,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Having issue with the double back tap option in th..."
135,136,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I'm Giving Honest Review After Using it For more than 8Day  let meat after 1 monthI am Mentioning the Cons First 1 The Battery is not Efficient for a whole long day you have to charge it twice per day  If u are a normal user and use it on only a4g/lte network then u may use it for whole working dayBut if u are heavy user u have a charge it minimum 2 times or may be 3 times  It totally depends up to your uses and needs Pros But u will get 80/125  watts fqst charging adapter so,5,0.9636990427970886,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I'm Giving Honest Review After Using it For more t..."
136,137,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Unique design Moto has done a fabulous jobPrice really justifies it's specificationsUnique Specifications1  125W fast charge2 IP68 rating3 Pantone validated camera and display4 50W wireless charging5 144hz displayand many more,5,0.9990721940994263,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Unique design Moto has done a fabulous jobPrice re..."
137,138,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Phone is temperature  highUsing the phone first I noticed phone is heavy heating,4,0.9732773303985596,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Phone is temperature  highUsing the phone first I ..."
138,139,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",The phone is good but the Flipkart service is worse ,5,0.997841477394104,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: The phone is good but the Flipkart service is wors..."
139,140,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Awesome phone, Awesome quality picture, displayJust Buy it",5,0.9997434020042419,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Awesome phone, Awesome quality picture, displayJus..."
140,141,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","The design is good, the battery draining too fast, heating issues",4,0.9936562180519104,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: The design is good, the battery draining too fast,..."
141,142,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Super ,5,0.998783528804779,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Super ..."
142,143,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Pointwise review for the Motorola Edge 50 Pro:1 Stunning Display: The 67inch POLED display offers vibrant colors and crisp details2 Powerful Performance: The Snapdragon 7 Gen 3 chipset with up to 12GB RAM ensures smooth multitasking and gaming3 Impressive Camera System: The 50MP main camera, along with ultrawide and telephoto lenses, captures stunning photos4 Battery and Charging: The 4500mAh battery with 125W wired charging provides allday usage and quick recharges5 Room",4,0.9994358420372009,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Pointwise review for the Motorola Edge 50 Pro:1 St..."
143,144,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Nice,5,0.9998552799224854,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Nice..."
144,145,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Overall good phone I loved it but the negetive point is the camera , some gitter in camera app and video quality",5,0.9897080659866333,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Overall good phone I loved it but the negetive poi..."
145,146,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","The phone gets warm sometimes Especially after the 1st boot up it got very hot Also it gets warm when installing any app Charging drops really fast even when you are playing less cpu/gpu intensive games Even watching vids will reduce ur battery fast The phone heating issue is kinda weird, it gets hot sometimes over the smallest of the tasks and sometimes it won'tIf u use ur phone very less, the charge will probably stay for 1 or 2 days but that less of a usage is not possible nowaday",3,0.9942736029624939,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: The phone gets warm sometimes Especially after the..."
146,147,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Awesome display nd camera Battery performance r also goodJst loved this phone ,5,0.9995114803314209,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Awesome display nd camera Battery performance r al..."
147,148,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Better experience,  Happy with this productBudget friendly",5,0.9992368221282959,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Better experience,  Happy with this productBudget ..."
148,149,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Excellent product Display is awesome Batery is good Camara is excellent for this price,4,0.999839186668396,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Excellent product Display is awesome Batery is goo..."
149,150,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Nice camaraNice performanceSuper fast charging,4,0.9986203908920288,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Nice camaraNice performanceSuper fast charging..."
150,151,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I love this phone 5,5,0.9998088479042053,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I love this phone 5..."
151,152,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Who are all looking for buy this mobile great decision you can buy best mobile ever this price segment very much impressed moto,4,0.9991834759712219,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Who are all looking for buy this mobile great deci..."
152,153,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Very good performance,4,0.9998663663864136,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Very good performance..."
153,154,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Superb DesignTrendy LookDecent Display Fast ChargerAll these are goodBut Heating Issue makes it hard to Hold Immediate bug fix needed,3,0.5010294318199158,NEGATIVE,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM) is a decent choice. Some reviews: Superb DesignTrendy LookDecent Display Fast Charge..."
154,155,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Camera awesomeZoom fantastic24 min to 20 min full chargeSome heating issue but am continuously use mobile1230 to 630 24 remaining battery 4500 but osm as this capacityPerformance superbAs this budget phone Charge very fast,4,0.9004092812538147,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Camera awesomeZoom fantastic24 min to 20 min full ..."
155,156,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Haven't used the Motorola device for a long time Using this for a couple of weeks now Coming from Oneplus 7, I feel performance hasn't really dropped Camera is definitely an upgrade and the only improvement area would be processing time for photos Update can fix it Display and design are top notch considering the price of the device Haptics could have been better but remember what you are paying Overall it's a flagship challenging device for sure Good for daily use, charging speeds ar",4,0.9919325709342957,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Haven't used the Motorola device for a long time U..."
156,157,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I had moto edge 20 previously, it is a great update overall Although moto has done a phenomenal job with the camera this time, they should also keep update cycles in mind this time Still the camera needs some optimisation, it feels slower during processing of images Don't step back seeing it's ufs 22, it is well optimised and supersedes its competitors Well built phone for the price pointAlthough I had one complaint from moto that I didn't get any pre applied scratch guard on the phon",5,0.9864620566368103,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I had moto edge 20 previously, it is a great updat..."
157,158,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Amazing product really loved using it ,cover quality is little bit poor but the overall product is amazing",5,0.9998449087142944,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Amazing product really loved using it ,cover quali..."
158,159,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Over all 10/9,5,0.983123779296875,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Over all 10/9..."
159,160,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Overall a decent productneeds to improve front camera,5,0.9991621971130371,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Overall a decent productneeds to improve front cam..."
160,161,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Here's my Honest Review: Pros Phone feels premium, design 5/5125W Charging is damn fastDisplay is too good 5/5Audio Quality is next level, as moto is using Dolby Atmos speakers Camera: Portrait photos are really coming greatConsPhone gets little warm while charging as it is 125W But not a big deal Even it's 4500 battery but still it will last you whole day Photo processing takes 23 seconds Conclusion: if you need a flagship experience phone, a complete balanced phon",4,0.639717161655426,NEGATIVE,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM) is a decent choice. Some reviews: Here's my Honest Review: Pros Phone feels premium,..."
161,162,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Good,5,0.9998161196708679,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Good..."
162,163,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I m in love with this phone  I know some heating issue and camera processing timings can be an issue for you , believe me if u compare the cons bs pro then you will surprise some problem and minor heating issue cannot define your phone battery is good and u can see my frnd  image , including some night picture , I can suggest you this phone for all rounder management,, you can go for it  when you will see the extra features in this then absolutely you will forget the minor issue and if some",5,0.9879671931266785,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I m in love with this phone  I know some heating i..."
163,164,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Awesome Device Will do one more review after 10 days of usage,5,0.9827197790145874,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Awesome Device Will do one more review after 10 da..."
164,165,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Amazing phone  nice camera pictures  Smooth running in hand Worth it in this budget ,5,0.9997138381004333,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Amazing phone  nice camera pictures  Smooth runnin..."
165,166,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","the phone is quite amazing with IP68 , USB type C gen 31 though it comes with ufs 22 but it is well optimized for day to day use, Battery backup is also good but need some time to observe the usage pattern , kudos to the camera",5,0.9885706305503845,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: the phone is quite amazing with IP68 , USB type C ..."
166,167,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I usually don't write reviews but this phone deserves every praise there is to offer Phone usually charges within 2030 mins And gives a whole day worth of screen time The curved display is fantastic to touch and watch Brightness is too good (I use it at 60) and it's still too brightThe processor is pretty good for gaming and daily usage UI is pretty good and easy to use Camera is awesome and preforms better than expectations Especially the AI zoom People were surprised when they,5,0.9907283782958984,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I usually don't write reviews but this phone deser..."
167,168,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Pros Front and back camerasDisplayRefresh rateDesignSoundUISpecial featuresConsLittle heating issue while charging offcourse it's a 125WWheather if it's 68 it could not happenBattery normal one day usage Awesome 95/10 in this price segment,5,0.9923128485679626,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Pros Front and back camerasDisplayRefresh rateDesi..."
168,169,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",All is good but mobile is hitting issue Over all good,5,0.9922178983688354,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: All is good but mobile is hitting issue Over all g..."
169,170,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Amazing work by the entire Motorola team, experiencing an amazing device like this after a long time",5,0.9998002648353577,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Amazing work by the entire Motorola team, experien..."
170,171,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",It has best camera setup The 10mp telephoto is the same used in galaxy s24 and it takes impressive portraitsThe battery backup is quite decentUI is also very smooth but has no gallery app and file manager app,5,0.8974826335906982,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: It has best camera setup The 10mp telephoto is the..."
171,172,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Mobile is GoodBut , battery  optimisation is not goodBecause I am not a heavy user, I still charge my mobile minimum 3 times per dayMaybe it' will be solved in the next update",3,0.992081880569458,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Mobile is GoodBut , battery  optimisation is not g..."
172,173,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Great phone Value for money,5,0.9988353848457336,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Great phone Value for money..."
173,174,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Phone very heat,4,0.6500927805900574,POSITIVE,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM) is a decent choice. Some reviews: Phone very heat..."
174,175,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Product is good Only heating issue,4,0.9980270266532898,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Product is good Only heating issue..."
175,176,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Amazing phone in budget price,5,0.999610960483551,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Amazing phone in budget price..."
176,177,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Amazing moto, first time using moto",5,0.9998397827148438,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Amazing moto, first time using moto..."
177,178,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Great Camera phone in price segment,5,0.999257504940033,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Great Camera phone in price segment..."
178,179,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Excellent phone for this price range The camera is very good, and the OLED screen is just amazing Charge goes from 5 to 80 in less than 15 minutes The performance is on par for the segment, and there is absolutely no lag for day to day standard usage The phone does get warm during some operations, but it is well within the limitThe only negative is that the curved edge sometimes results in touch related issues It happens only in some conditions of holding the phone in some specifi",5,0.9948427081108093,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Excellent phone for this price range The camera is..."
179,180,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Camera is good better than oneplus 12  overall awesome phone,5,0.9998005032539368,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Camera is good better than oneplus 12  overall awe..."
180,181,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Good performance and very nice phone in Motorola ,5,0.9996776580810547,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Good performance and very nice phone in Motorola ..."
181,182,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Over all good,3,0.9998199343681335,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Over all good..."
182,183,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Mind Blowing product, Such a terrific quality  camera quality is awesome ",5,0.9998745918273926,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Mind Blowing product, Such a terrific quality  cam..."
183,184,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I clicked a picture, it said it's processing but didn't show in my gallery and it vanished The phone heats up in Vivid display mode",4,0.9973228573799133,NEGATIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: I clicked a picture, it said it's processing but d..."
184,185,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Motorola edge 50 pro is the best smartphone for mid range user Go fot it without hesitation,5,0.9990160465240479,POSITIVE,"People really like Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)! They said: Motorola edge 50 pro is the best smartphone for mi..."
